lat,lng,alt,date,device,os,version,bgid
41.30332565307617,-72.3473129272461,23.349891662597656,2017-03-10 01:12:32,"iPhone8,2",10.2,1.1,None
41.294193267822266,-72.56401824951172,23.06950569152832,2017-03-10 01:21:04,"iPhone8,2",10.2,1.1,None
41.28758239746094,-72.82495880126953,23.497602462768555,2017-03-10 01:36:00,"iPhone8,2",10.2,1.1,None
41.26363754272461,-72.97479248046875,38.42194366455078,2017-03-10 01:48:48,"iPhone8,2",10.2,1.1,None
41.18392562866211,-73.14518737792969,44.812469482421875,2017-03-10 01:59:28,"iPhone8,2",10.2,1.1,None
41.108497619628906,-73.41366577148438,12.191736221313477,2017-03-10 02:14:24,"iPhone8,2",10.2,1.1,None
41.103424072265625,-73.43559265136719,31.813640594482422,2017-03-10 02:25:04,"iPhone8,2",10.2,1.1,None
41.04787826538086,-73.56459045410156,19.09821319580078,2017-03-10 02:40:00,"iPhone8,2",10.2,1.1,None
41.027034759521484,-73.61457824707031,24.44180679321289,2017-03-10 13:02:56,"iPhone8,2",10.2,1.1,None
40.94549560546875,-73.74991607666016,17.01967430114746,2017-03-10 13:13:36,"iPhone8,2",10.2,1.1,None
40.878509521484375,-73.81986999511719,14.025796890258789,2017-03-10 13:20:00,"iPhone8,2",10.2,1.1,360050504001
40.767608642578125,-73.83966064453125,19.209760665893555,2017-03-10 13:30:40,"iPhone8,2",10.2,1.1,360810907001
40.739234924316406,-73.85586547851562,19.066173553466797,2017-03-10 13:39:12,"iPhone8,2",10.2,1.1,360810437022
40.72605895996094,-73.90264129638672,17.380680084228516,2017-03-10 13:49:52,"iPhone8,2",10.2,1.1,360810517001
40.734073638916016,-73.92108154296875,16.382728576660156,2017-03-10 14:00:32,"iPhone8,2",10.2,1.1,360810205002
40.71945571899414,-73.94571685791016,16.382728576660156,2017-03-10 14:06:56,"iPhone8,2",10.2,1.1,360470477001
40.70509338378906,-73.97134399414062,16.056053161621094,2017-03-10 14:17:36,"iPhone8,2",10.2,1.1,360470543001
40.676109313964844,-73.99866485595703,34,2017-03-10 14:26:08,"iPhone8,2",10.2,1.1,360470077003
40.664730072021484,-73.99269104003906,34,2017-03-10 14:36:48,"iPhone8,2",10.2,1.1,360470143001
40.66767501831055,-73.98755645751953,35.583740234375,2017-03-10 15:53:36,"iPhone8,2",10.2,1.1,360470139003
40.66959762573242,-73.98709106445312,34,2017-03-10 16:04:16,"iPhone8,2",10.2,1.1,360470137003
40.67343521118164,-73.99449157714844,34,2017-03-10 16:23:28,"iPhone8,2",10.2,1.1,360470119001
40.681095123291016,-73.99626159667969,34,2017-03-10 16:32:00,"iPhone8,2",10.2,1.1,360470075005
40.67616653442383,-73.99766540527344,30.835494995117188,2017-03-10 18:33:36,"iPhone8,2",10.2,1.1,360470077003
40.66505813598633,-73.99333190917969,34,2017-03-10 18:44:16,"iPhone8,2",10.2,1.1,360470143001
40.66981506347656,-73.9892807006836,34,2017-03-11 14:00:32,"iPhone8,2",10.2,1.1,360470121002
40.679386138916016,-73.99562072753906,32.70186233520508,2017-03-11 14:09:04,"iPhone8,2",10.2,1.1,360470077004
40.68391418457031,-73.99520874023438,27.32306671142578,2017-03-11 14:15:28,"iPhone8,2",10.2,1.1,360470067001
40.68082046508789,-73.9944076538086,34,2017-03-11 15:42:56,"iPhone8,2",10.2,1.1,360470075004
40.70148849487305,-73.98696899414062,32.42463684082031,2017-03-11 15:49:20,"iPhone8,2",10.2,1.1,360470021002
40.72012710571289,-73.98809814453125,9.017324447631836,2017-03-11 15:53:36,"iPhone8,2",10.2,1.1,360610030012
40.73303985595703,-73.99991607666016,13.218655586242676,2017-03-11 16:00:00,"iPhone8,2",10.2,1.1,360610063005
40.749961853027344,-73.98796844482422,14.499649047851562,2017-03-11 16:06:24,"iPhone8,2",10.2,1.1,360610109001
40.75477981567383,-73.98404693603516,17.26862335205078,2017-03-11 16:10:40,"iPhone8,2",10.2,1.1,360610084001
40.764713287353516,-73.96636962890625,26,2017-03-11 16:17:04,"iPhone8,2",10.2,1.1,360610114021
40.75226593017578,-73.9289779663086,14.26913833618164,2017-03-11 16:23:28,"iPhone8,2",10.2,1.1,360810055001
40.7465705871582,-73.89118194580078,22.87588119506836,2017-03-11 16:29:52,"iPhone8,2",10.2,1.1,360810267003
40.75096130371094,-73.88933563232422,20.009138107299805,2017-03-11 16:55:28,"iPhone8,2",10.2,1.1,360810287003
40.746307373046875,-73.89037322998047,23,2017-03-11 19:01:20,"iPhone8,2",10.2,1.1,360810267003
40.75906753540039,-73.95348358154297,23.823286056518555,2017-03-11 19:37:36,"iPhone8,2",10.2,1.1,360610238011
40.753929138183594,-73.98464965820312,25.062118530273438,2017-03-11 19:46:08,"iPhone8,2",10.2,1.1,360610084001
40.72527313232422,-73.99581909179688,22.451181411743164,2017-03-11 19:54:40,"iPhone8,2",10.2,1.1,360610055022
40.69763946533203,-73.99321746826172,12.127487182617188,2017-03-11 19:58:56,"iPhone8,2",10.2,1.1,360470005011
40.68061447143555,-73.99456787109375,26.13218116760254,2017-03-11 20:07:28,"iPhone8,2",10.2,1.1,360470075004
40.667388916015625,-73.99147033691406,34,2017-03-11 20:16:00,"iPhone8,2",10.2,1.1,360470117002
40.664329528808594,-73.9914779663086,28.678565979003906,2017-03-12 11:35:28,"iPhone8,2",10.2,1.1,360470143001
40.67382049560547,-73.9984359741211,34,2017-03-12 13:00:48,"iPhone8,2",10.2,1.1,360470077003
40.684173583984375,-73.99516296386719,26.21647071838379,2017-03-12 13:07:12,"iPhone8,2",10.2,1.1,360470067001
40.67951202392578,-73.99554443359375,33.698673248291016,2017-03-12 14:38:56,"iPhone8,2",10.2,1.1,360470077004
40.67107391357422,-73.98809051513672,31.623123168945312,2017-03-12 14:47:28,"iPhone8,2",10.2,1.1,360470137003
40.66035079956055,-73.99799346923828,33.872196197509766,2017-03-12 14:56:00,"iPhone8,2",10.2,1.1,360470101001
40.664276123046875,-73.99151611328125,30.050323486328125,2017-03-12 15:06:40,"iPhone8,2",10.2,1.1,360470143001
40.654396057128906,-74.004150390625,17.31492042541504,2017-03-12 15:36:32,"iPhone8,2",10.2,1.1,360470084001
40.63844299316406,-74.02024841308594,16.364469528198242,2017-03-12 15:45:04,"iPhone8,2",10.2,1.1,360470122003
40.634796142578125,-74.02629852294922,26.57479476928711,2017-03-12 15:51:28,"iPhone8,2",10.2,1.1,360470068002
40.6391487121582,-74.0234603881836,31.375001907348633,2017-03-12 18:14:24,"iPhone8,2",10.2,1.1,360470070001
40.652008056640625,-74.01005554199219,16,2017-03-12 18:18:40,"iPhone8,2",10.2,1.1,360470002001
40.66725540161133,-73.99506378173828,34,2017-03-12 18:25:04,"iPhone8,2",10.2,1.1,360470117003
40.67526626586914,-74.0101089477539,16,2017-03-12 18:29:20,"iPhone8,2",10.2,1.1,360470053004
40.6800422668457,-74.009765625,12.830160140991211,2017-03-12 19:03:28,"iPhone8,2",10.2,1.1,360470059001
40.69175338745117,-73.99956512451172,19.229307174682617,2017-03-12 19:09:52,"iPhone8,2",10.2,1.1,360470007001
40.693180084228516,-73.99930572509766,19.8333683013916,2017-03-12 19:14:08,"iPhone8,2",10.2,1.1,360470007001
40.7133903503418,-73.9946517944336,25.54212188720703,2017-03-12 19:18:24,"iPhone8,2",10.2,1.1,360610008001
40.723941802978516,-73.99186706542969,15,2017-03-12 19:24:48,"iPhone8,2",10.2,1.1,360610036022
40.72795486450195,-73.99456787109375,15,2017-03-12 19:31:12,"iPhone8,2",10.2,1.1,360610055022
40.723289489746094,-73.99939727783203,15,2017-03-12 22:21:52,"iPhone8,2",10.2,1.1,360610049001
40.71017837524414,-74.00786590576172,10,2017-03-12 22:32:32,"iPhone8,2",10.2,1.1,360610015021
40.71564483642578,-74.0093002319336,10,2017-03-12 23:04:32,"iPhone8,2",10.2,1.1,360610021002
40.7325325012207,-74.00997161865234,10,2017-03-12 23:10:56,"iPhone8,2",10.2,1.1,360610075001
40.7394905090332,-74.00871276855469,10,2017-03-12 23:17:20,"iPhone8,2",10.2,1.1,360610079001
40.72151565551758,-74.01207733154297,6.661707401275635,2017-03-13 02:12:16,"iPhone8,2",10.2,1.1,360610039002
40.68024826049805,-74.0047836303711,15.023199081420898,2017-03-13 02:18:40,"iPhone8,2",10.2,1.1,360470059002
40.66425704956055,-73.99153900146484,30.9383544921875,2017-03-13 02:22:56,"iPhone8,2",10.2,1.1,360470143001
40.66909408569336,-73.98983001708984,35.460227966308594,2017-03-13 12:01:04,"iPhone8,2",10.2,1.1,360470117001
40.68037796020508,-73.9947738647461,23.070941925048828,2017-03-13 12:07:28,"iPhone8,2",10.2,1.1,360470077004
40.67448806762695,-73.99977111816406,31.10395050048828,2017-03-13 13:26:24,"iPhone8,2",10.2,1.1,360470065007
40.66494369506836,-73.99315643310547,34,2017-03-13 13:32:48,"iPhone8,2",10.2,1.1,360470143001
40.67433166503906,-73.99789428710938,19.264951705932617,2017-03-13 14:51:44,"iPhone8,2",10.2,1.1,360470077003
40.67770767211914,-74.0018539428711,22.374481201171875,2017-03-13 15:08:48,"iPhone8,2",10.2,1.1,360470065006
40.701602935791016,-73.99270629882812,17.085205078125,2017-03-13 15:13:04,"iPhone8,2",10.2,1.1,360470001003
40.712432861328125,-73.95355224609375,10.6485595703125,2017-03-13 15:17:20,"iPhone8,2",10.2,1.1,360470513003
40.72046661376953,-73.94338989257812,7.226715087890625,2017-03-13 15:23:44,"iPhone8,2",10.2,1.1,360470477001
40.72330093383789,-73.93878936767578,16.33642578125,2017-03-13 15:30:08,"iPhone8,2",10.2,1.1,360470449004
40.7238883972168,-73.93728637695312,13.982086181640625,2017-03-13 15:36:32,"iPhone8,2",10.2,1.1,360470449004
40.727909088134766,-73.9288558959961,38.610321044921875,2017-03-13 15:40:48,"iPhone8,2",10.2,1.1,360810199002
40.72877883911133,-73.88013458251953,27.465362548828125,2017-03-13 15:45:04,"iPhone8,2",10.2,1.1,360810507001
40.73918533325195,-73.8465805053711,7.8394775390625,2017-03-13 15:51:28,"iPhone8,2",10.2,1.1,360810383021
40.75916290283203,-73.83871459960938,4.135833740234375,2017-03-13 15:55:44,"iPhone8,2",10.2,1.1,360810383011
40.76423263549805,-73.82633972167969,16.730316162109375,2017-03-13 16:00:00,"iPhone8,2",10.2,1.1,360810865001
40.77604293823242,-73.82440948486328,16.763092041015625,2017-03-13 16:06:24,"iPhone8,2",10.2,1.1,360811047004
40.79212951660156,-73.82328796386719,15.133941650390625,2017-03-13 16:10:40,"iPhone8,2",10.2,1.1,360810973001
40.82261276245117,-73.83598327636719,11.391510009765625,2017-03-13 16:14:56,"iPhone8,2",10.2,1.1,360050110001
40.878997802734375,-73.817626953125,5.009552001953125,2017-03-13 16:21:20,"iPhone8,2",10.2,1.1,360050504001
40.92512512207031,-73.77104949951172,11.402153015136719,2017-03-13 16:25:36,"iPhone8,2",10.2,1.1,None
40.97483825683594,-73.71040344238281,28.495065689086914,2017-03-13 16:32:00,"iPhone8,2",10.2,1.1,None
41.019012451171875,-73.63211822509766,21.12911033630371,2017-03-13 16:36:16,"iPhone8,2",10.2,1.1,None
41.050167083740234,-73.53470611572266,8.057229042053223,2017-03-13 16:40:32,"iPhone8,2",10.2,1.1,None
41.09007263183594,-73.45223999023438,23.32689666748047,2017-03-13 16:46:56,"iPhone8,2",10.2,1.1,None
41.121829986572266,-73.35892486572266,13.690000534057617,2017-03-13 16:51:12,"iPhone8,2",10.2,1.1,None
41.14667510986328,-73.25756072998047,13.079246520996094,2017-03-13 16:55:28,"iPhone8,2",10.2,1.1,None
41.1751708984375,-73.16609954833984,10.603357315063477,2017-03-13 17:01:52,"iPhone8,2",10.2,1.1,None
41.223976135253906,-73.07750701904297,20.660877227783203,2017-03-13 17:06:08,"iPhone8,2",10.2,1.1,None
41.263092041015625,-72.98441314697266,41.289649963378906,2017-03-13 17:10:24,"iPhone8,2",10.2,1.1,None
41.29623794555664,-72.90217590332031,11.079565048217773,2017-03-13 17:16:48,"iPhone8,2",10.2,1.1,None
41.290802001953125,-72.81027221679688,12.154767990112305,2017-03-13 17:21:04,"iPhone8,2",10.2,1.1,None
41.29738235473633,-72.71204376220703,33.77988052368164,2017-03-13 17:25:20,"iPhone8,2",10.2,1.1,None
41.28781509399414,-72.60942077636719,4.087094783782959,2017-03-13 17:31:44,"iPhone8,2",10.2,1.1,None
41.29386520385742,-72.48900604248047,10.73816967010498,2017-03-13 17:36:00,"iPhone8,2",10.2,1.1,None
41.30705642700195,-72.37448120117188,13.653520584106445,2017-03-13 17:40:16,"iPhone8,2",10.2,1.1,None
41.32034683227539,-72.2687759399414,32.78431701660156,2017-03-13 17:46:40,"iPhone8,2",10.2,1.1,None
41.37477111816406,-72.18982696533203,21.426795959472656,2017-03-13 17:50:56,"iPhone8,2",10.2,1.1,None
41.36405944824219,-72.08380889892578,43.10869216918945,2017-03-13 17:55:12,"iPhone8,2",10.2,1.1,None
41.3721923828125,-71.9683837890625,9.201014518737793,2017-03-13 18:01:36,"iPhone8,2",10.2,1.1,None
41.40457534790039,-71.8607177734375,46.09017562866211,2017-03-13 18:05:52,"iPhone8,2",10.2,1.1,None
41.46033477783203,-71.77153015136719,51.17074203491211,2017-03-13 18:10:08,"iPhone8,2",10.2,1.1,None
41.52153396606445,-71.68651580810547,52.93501281738281,2017-03-13 18:16:32,"iPhone8,2",10.2,1.1,None
41.607505798339844,-71.65528106689453,127.8529052734375,2017-03-13 18:20:48,"iPhone8,2",10.2,1.1,None
41.65557098388672,-71.56761932373047,99.88650512695312,2017-03-13 18:27:12,"iPhone8,2",10.2,1.1,None
41.689231872558594,-71.47725677490234,43.34035110473633,2017-03-13 18:31:28,"iPhone8,2",10.2,1.1,None
41.75998306274414,-71.43238830566406,14.178387641906738,2017-03-13 18:35:44,"iPhone8,2",10.2,1.1,None
41.81800079345703,-71.41698455810547,12.345390319824219,2017-03-13 18:42:08,"iPhone8,2",10.2,1.1,None
41.86249542236328,-71.40425872802734,14.767093658447266,2017-03-13 18:46:24,"iPhone8,2",10.2,1.1,None
41.90791702270508,-71.34186553955078,31.40728187561035,2017-03-13 18:50:40,"iPhone8,2",10.2,1.1,None
41.989112854003906,-71.29301452636719,64.94246673583984,2017-03-13 18:57:04,"iPhone8,2",10.2,1.1,None
42.063716888427734,-71.23006439208984,91.01136016845703,2017-03-13 19:01:20,"iPhone8,2",10.2,1.1,None
42.14165115356445,-71.2101058959961,69.31531524658203,2017-03-13 19:05:36,"iPhone8,2",10.2,1.1,None
42.204627990722656,-71.14081573486328,16.00876808166504,2017-03-13 19:12:00,"iPhone8,2",10.2,1.1,None
42.21224594116211,-71.043701171875,39.755958557128906,2017-03-13 19:16:16,"iPhone8,2",10.2,1.1,None
42.210899353027344,-70.99684143066406,25.99738121032715,2017-03-13 19:20:32,"iPhone8,2",10.2,1.1,None
42.200714111328125,-70.94882202148438,28.521751403808594,2017-03-13 19:26:56,"iPhone8,2",10.2,1.1,None
42.20354461669922,-70.94410705566406,25.909513473510742,2017-03-13 20:03:12,"iPhone8,2",10.2,1.1,None
42.21772766113281,-70.9249267578125,29.568660736083984,2017-03-13 20:20:16,"iPhone8,2",10.2,1.1,None
42.215763092041016,-70.93120574951172,29.763153076171875,2017-03-13 20:28:48,"iPhone8,2",10.2,1.1,None
42.21576690673828,-70.93013000488281,29.85084342956543,2017-03-14 10:42:08,"iPhone8,2",10.2,1.1,None
42.21577072143555,-70.93040466308594,29.930448532104492,2017-03-14 20:20:16,"iPhone8,2",10.2,1.1,None
42.21711730957031,-70.93705749511719,19,2017-03-15 10:33:36,"iPhone8,2",10.2,1.1,None
42.1995849609375,-70.95553588867188,53,2017-03-15 10:44:16,"iPhone8,2",10.2,1.1,None
42.2362174987793,-71.0078353881836,44.500762939453125,2017-03-15 10:54:56,"iPhone8,2",10.2,1.1,None
42.25139236450195,-71.00483703613281,12.079925537109375,2017-03-15 11:07:44,"iPhone8,2",10.2,1.1,None
42.31031036376953,-71.05333709716797,9.557965278625488,2017-03-15 11:22:40,"iPhone8,2",10.2,1.1,None
42.327693939208984,-71.0562744140625,9.557965278625488,2017-03-15 11:26:56,"iPhone8,2",10.2,1.1,None
42.342674255371094,-71.05850982666016,9.557965278625488,2017-03-15 11:33:20,"iPhone8,2",10.2,1.1,None
42.35718536376953,-71.06590270996094,8.003531455993652,2017-03-15 11:39:44,"iPhone8,2",10.2,1.1,None
42.3641357421875,-71.09014892578125,6.740292072296143,2017-03-15 11:44:00,"iPhone8,2",10.2,1.1,None
42.35133361816406,-71.09030151367188,6.740292072296143,2017-03-15 11:50:24,"iPhone8,2",10.2,1.1,None
42.360477447509766,-71.0873794555664,8.741961479187012,2017-03-15 11:58:56,"iPhone8,2",10.2,1.1,None
42.35786056518555,-71.06816864013672,9,2017-03-15 20:54:24,"iPhone8,2",10.2,1.1,None
42.34388732910156,-71.05876922607422,9,2017-03-15 21:02:56,"iPhone8,2",10.2,1.1,None
42.303287506103516,-71.05619812011719,7.68233060836792,2017-03-15 21:13:36,"iPhone8,2",10.2,1.1,None
42.261009216308594,-71.01416015625,8.439244270324707,2017-03-15 21:22:08,"iPhone8,2",10.2,1.1,None
42.233036041259766,-71.00650787353516,23.764698028564453,2017-03-15 21:30:40,"iPhone8,2",10.2,1.1,None
42.228843688964844,-70.9860610961914,23.764698028564453,2017-03-15 21:49:52,"iPhone8,2",10.2,1.1,None
42.21790313720703,-70.92350769042969,19,2017-03-15 22:00:32,"iPhone8,2",10.2,1.1,None
42.21564483642578,-70.93014526367188,29.15115737915039,2017-03-15 22:13:20,"iPhone8,2",10.2,1.1,None
42.2182731628418,-70.9407958984375,0,2017-03-15 22:34:40,"iPhone8,2",10.2,1.1,None
42.21575164794922,-70.93016052246094,30.096275329589844,2017-03-15 22:41:04,"iPhone8,2",10.2,1.1,None
42.21754455566406,-70.93659210205078,19,2017-03-16 10:46:24,"iPhone8,2",10.2,1.1,None
42.199501037597656,-70.95552825927734,38.30657196044922,2017-03-16 10:52:48,"iPhone8,2",10.2,1.1,None
42.21765899658203,-71.0052490234375,46.54502487182617,2017-03-16 11:01:20,"iPhone8,2",10.2,1.1,None
42.23716354370117,-71.00872039794922,28.80168914794922,2017-03-16 11:09:52,"iPhone8,2",10.2,1.1,None
42.27424240112305,-71.02815246582031,29.670257568359375,2017-03-16 11:18:24,"iPhone8,2",10.2,1.1,None
42.32093811035156,-71.04669952392578,5.463164806365967,2017-03-16 11:29:04,"iPhone8,2",10.2,1.1,None
42.34303283691406,-71.05855560302734,5.463164806365967,2017-03-16 11:35:28,"iPhone8,2",10.2,1.1,None
42.36109161376953,-71.0699234008789,7.921830177307129,2017-03-16 11:41:52,"iPhone8,2",10.2,1.1,None
42.35871124267578,-71.08715057373047,7.11422061920166,2017-03-16 11:54:40,"iPhone8,2",10.2,1.1,None
42.36131286621094,-71.07059478759766,7.85513973236084,2017-03-16 19:50:24,"iPhone8,2",10.2,1.1,None
42.356163024902344,-71.06253051757812,8.233710289001465,2017-03-16 19:54:40,"iPhone8,2",10.2,1.1,None
42.351993560791016,-71.07266998291016,9,2017-03-16 20:05:20,"iPhone8,2",10.2,1.1,None
42.35625076293945,-71.06254577636719,8.909525871276855,2017-03-16 21:34:56,"iPhone8,2",10.2,1.1,None
42.33144760131836,-71.05665588378906,8.088315963745117,2017-03-16 22:00:32,"iPhone8,2",10.2,1.1,None
42.314327239990234,-71.05146026611328,7.949657440185547,2017-03-16 22:04:48,"iPhone8,2",10.2,1.1,None
42.27599334716797,-71.028564453125,8.354277610778809,2017-03-16 22:11:12,"iPhone8,2",10.2,1.1,None
42.25553894042969,-71.0089111328125,7.57628870010376,2017-03-16 22:15:28,"iPhone8,2",10.2,1.1,None
42.23310089111328,-71.00762176513672,17.240127563476562,2017-03-16 22:21:52,"iPhone8,2",10.2,1.1,None
42.203277587890625,-70.95417785644531,19.07822036743164,2017-03-16 22:41:04,"iPhone8,2",10.2,1.1,None
42.20994186401367,-70.9411849975586,19.343732833862305,2017-03-16 22:51:44,"iPhone8,2",10.2,1.1,None
42.216209411621094,-70.9291763305664,30.36872673034668,2017-03-16 23:02:24,"iPhone8,2",10.2,1.1,None
42.21575164794922,-70.93025207519531,30,2017-03-16 23:36:32,"iPhone8,2",10.2,1.1,None
42.21760559082031,-70.93680572509766,20.557600021362305,2017-03-17 10:20:48,"iPhone8,2",10.2,1.1,None
42.2420654296875,-70.94467163085938,19,2017-03-17 10:27:12,"iPhone8,2",10.2,1.1,None
42.24891662597656,-70.98603820800781,22,2017-03-17 10:35:44,"iPhone8,2",10.2,1.1,None
42.252750396728516,-71.00446319580078,9,2017-03-17 10:42:08,"iPhone8,2",10.2,1.1,None
42.26704788208008,-71.02083587646484,8.175313949584961,2017-03-17 10:59:12,"iPhone8,2",10.2,1.1,None
42.29502868652344,-71.03274536132812,8.701300621032715,2017-03-17 11:05:36,"iPhone8,2",10.2,1.1,None
42.33003234863281,-71.05686950683594,8.71672534942627,2017-03-17 11:12:00,"iPhone8,2",10.2,1.1,None
42.35097885131836,-71.06330871582031,6.041825294494629,2017-03-17 11:24:48,"iPhone8,2",10.2,1.1,None
42.36515808105469,-71.08988952636719,7.970666885375977,2017-03-17 11:35:28,"iPhone8,2",10.2,1.1,None
42.35219955444336,-71.08980560302734,9,2017-03-17 11:48:16,"iPhone8,2",10.2,1.1,None
42.36085891723633,-71.08726501464844,7.936771869659424,2017-03-17 11:56:48,"iPhone8,2",10.2,1.1,None
42.36033630371094,-71.08744049072266,4.374517917633057,2017-03-17 14:06:56,"iPhone8,2",10.2,1.1,None
42.36297607421875,-71.07786560058594,8.696602821350098,2017-03-17 15:19:28,"iPhone8,2",10.2,1.1,None
42.356224060058594,-71.06257629394531,15.745351791381836,2017-03-17 15:25:52,"iPhone8,2",10.2,1.1,None
42.35201644897461,-71.07168579101562,9,2017-03-17 15:32:16,"iPhone8,2",10.2,1.1,None
42.3526611328125,-71.0645980834961,8.446073532104492,2017-03-17 16:59:44,"iPhone8,2",10.2,1.1,None
42.35268020629883,-71.05511474609375,8.173197746276855,2017-03-17 17:12:32,"iPhone8,2",10.2,1.1,None
42.34809112548828,-71.04173278808594,8.960013389587402,2017-03-17 17:21:04,"iPhone8,2",10.2,1.1,None
42.364925384521484,-71.0212173461914,8.13802719116211,2017-03-17 17:31:44,"iPhone8,2",10.2,1.1,None
42.360816955566406,-71.0185775756836,7.999983310699463,2017-03-17 17:57:20,"iPhone8,2",10.2,1.1,None
42.38541793823242,-71.02239227294922,8.565056800842285,2017-03-17 19:07:44,"iPhone8,2",10.2,1.1,None
40.775516510009766,-73.87415313720703,7.09555196762085,2017-03-17 19:54:40,"iPhone8,2",10.2,1.1,360810331001
40.7700309753418,-73.86743927001953,18.19671058654785,2017-03-17 20:07:28,"iPhone8,2",10.2,1.1,360810331001
40.76835632324219,-73.87338256835938,18.14882469177246,2017-03-17 20:20:16,"iPhone8,2",10.2,1.1,360810357001
40.76561737060547,-73.88771057128906,11.087324142456055,2017-03-17 20:24:32,"iPhone8,2",10.2,1.1,360810309041
40.7485466003418,-73.89546203613281,20.117979049682617,2017-03-17 20:30:56,"iPhone8,2",10.2,1.1,360810291004
40.745750427246094,-73.88927459716797,24.655508041381836,2017-03-17 20:41:36,"iPhone8,2",10.2,1.1,360810267003
40.664222717285156,-73.99165344238281,30.619653701782227,2017-03-18 00:02:08,"iPhone8,2",10.2,1.1,360470143001
40.66030502319336,-73.98867797851562,67.78106689453125,2017-03-18 16:44:48,"iPhone8,2",10.2,1.1,360470147001
40.64288330078125,-73.99101257324219,21,2017-03-18 16:51:12,"iPhone8,2",10.2,1.1,360470110002
40.639217376708984,-74.00517272949219,31,2017-03-18 17:01:52,"iPhone8,2",10.2,1.1,360470106001
40.63467788696289,-74.01052856445312,31,2017-03-18 19:03:28,"iPhone8,2",10.2,1.1,360470118002
40.637691497802734,-74.02006530761719,31,2017-03-18 19:44:00,"iPhone8,2",10.2,1.1,360470122003
40.66352081298828,-73.99346160888672,16.000102996826172,2017-03-18 19:54:40,"iPhone8,2",10.2,1.1,360470143002
40.669429779052734,-73.98947143554688,34,2017-03-19 11:37:36,"iPhone8,2",10.2,1.1,360470139003
40.674278259277344,-73.99854278564453,29.52259063720703,2017-03-19 11:48:16,"iPhone8,2",10.2,1.1,360470077003
40.682865142822266,-73.99505615234375,33.907020568847656,2017-03-19 11:54:40,"iPhone8,2",10.2,1.1,360470075005
40.668304443359375,-73.9966812133789,34,2017-03-19 13:30:40,"iPhone8,2",10.2,1.1,360470018001
40.664306640625,-73.99156188964844,29.923213958740234,2017-03-19 13:45:36,"iPhone8,2",10.2,1.1,360470143001
40.660308837890625,-73.98876953125,48.382545471191406,2017-03-19 17:16:48,"iPhone8,2",10.2,1.1,360470147001
40.64521026611328,-73.97994995117188,21.888648986816406,2017-03-19 17:23:12,"iPhone8,2",10.2,1.1,360470498001
40.63935470581055,-73.97766876220703,25.338592529296875,2017-03-19 17:48:48,"iPhone8,2",10.2,1.1,360470486001
40.6389274597168,-73.9687271118164,21,2017-03-19 17:59:28,"iPhone8,2",10.2,1.1,360470492003
40.64170455932617,-73.96324920654297,20.623191833496094,2017-03-19 19:41:52,"iPhone8,2",10.2,1.1,360470514002
40.6439323425293,-73.9689712524414,18.52164077758789,2017-03-19 19:54:40,"iPhone8,2",10.2,1.1,360471522001
40.66416549682617,-73.99185180664062,32.79399108886719,2017-03-19 19:58:56,"iPhone8,2",10.2,1.1,360470143001
40.667903900146484,-73.99077606201172,34,2017-03-20 15:34:24,"iPhone8,2",10.2,1.1,360470117002
40.675411224365234,-73.99701690673828,34,2017-03-20 15:42:56,"iPhone8,2",10.2,1.1,360470077003
40.6838264465332,-73.99527740478516,25.240507125854492,2017-03-20 15:49:20,"iPhone8,2",10.2,1.1,360470067001
40.67801284790039,-73.99671173095703,34,2017-03-20 17:29:36,"iPhone8,2",10.2,1.1,360470077004
40.67133712768555,-73.98780059814453,34,2017-03-20 17:36:00,"iPhone8,2",10.2,1.1,360470137003
40.66415023803711,-73.99169158935547,31.80218505859375,2017-03-20 17:48:48,"iPhone8,2",10.2,1.1,360470143001
40.665672302246094,-73.99317169189453,33.08654022216797,2017-03-21 09:46:40,"iPhone8,2",10.2,1.1,360470143001
40.69721221923828,-73.9814224243164,16.959911346435547,2017-03-21 09:53:04,"iPhone8,2",10.2,1.1,360470015002
40.73683547973633,-73.90815734863281,16.31511878967285,2017-03-21 09:59:28,"iPhone8,2",10.2,1.1,360810245004
40.77315902709961,-73.87113952636719,18.330915451049805,2017-03-21 10:05:52,"iPhone8,2",10.2,1.1,360810331001
40.77086639404297,-73.86522674560547,17.651500701904297,2017-03-21 10:12:16,"iPhone8,2",10.2,1.1,360810331001
40.77444076538086,-73.87042236328125,8.333897590637207,2017-03-21 11:03:28,"iPhone8,2",10.2,1.1,360810331001
42.07451248168945,-71.01641082763672,0,2017-03-21 11:29:04,"iPhone8,2",10.2,1.1,None
42.255733489990234,-71.03274536132812,0,2017-03-21 11:37:36,"iPhone8,2",10.2,1.1,None
42.360530853271484,-71.02017974853516,8.830636978149414,2017-03-21 11:44:00,"iPhone8,2",10.2,1.1,None
42.365394592285156,-71.0179672241211,8,2017-03-21 12:01:04,"iPhone8,2",10.2,1.1,None
42.348426818847656,-71.0436019897461,8,2017-03-21 12:16:00,"iPhone8,2",10.2,1.1,None
42.35477066040039,-71.0597915649414,7.992895126342773,2017-03-21 12:24:32,"iPhone8,2",10.2,1.1,None
42.36246871948242,-71.08541870117188,11.376739501953125,2017-03-21 12:30:56,"iPhone8,2",10.2,1.1,None
42.35987091064453,-71.09131622314453,8.90766429901123,2017-03-21 18:33:36,"iPhone8,2",10.2,1.1,None
